Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range
Realme,Realme C35,32,64,128,8,2.0,1006.5,1520,720,3.6,20249.13,Budget,20000-30000
Realme,Realme 6 Pro,32,64,128,12,2.894128617145728,778.5,1580,720,4.3,20117.64,Budget,20000-30000
Pixel,Pixel C,12,48,128,4,3.0,1269.0,1520,720,4.4,20101.29,Budget,20000-30000
RedMi,Redmi 12C,32,64,64,4,2.5634548779027257,1066.5,1560,720,3.9,20098.26,Budget,20000-30000
Oppo,Oppo A55,32,64,128,6,3.0,1043.0,1560,720,4.2,20083.39,Budget,20000-30000
Oneplus,OnePlus Nord 3,20,50,64,8,3.0,1308.5,1520,720,4.0,19999.35,Budget,10000-20000
Oppo,Oppo A15,16,50,128,4,2.6589522558853824,913.0,1440,720,2.8,19960.62,Budget,10000-20000
Huawei,Huawei P50 Pro,32,64,128,8,3.0,1113.0,1600,720,3.3,19737.55,Budget,10000-20000
Apple,iPhone 11,32,200,128,4,3.0,1339.5,1560,720,4.7,19682.96,Budget,10000-20000
RedMi,Redmi 11 Prime,32,64,64,6,2.636543722034772,1077.0,1520,720,3.7,19631.05,Budget,10000-20000
Realme,Realme C35,32,64,128,6,2.0,1006.5,1520,720,4.8,19621.97,Budget,10000-20000
RedMi,Redmi 6A,20,64,128,8,2.0,1210.0,1600,720,4.9,19615.18,Budget,10000-20000
Vivo,Vivo Y35,32,64,128,8,2.5,1431.5,1520,720,3.6,19609.93,Budget,10000-20000
RedMi,Redmi 12C,32,64,64,6,2.5634548779027257,1066.5,1560,720,4.8,19495.83,Budget,10000-20000
Pixel,Pixel XL,20,50,256,4,3.0,1220.0,1500,720,4.58,19459.6,Budget,10000-20000
RedMi,Redmi 10 Prime,20,64,128,6,2.3722768559833085,1141.0,1520,720,4.6,19424.27,Budget,10000-20000
Oneplus,OnePlus Nord CE,32,50,128,6,3.0,1110.0,1560,720,4.6,19296.53,Budget,10000-20000
Pixel,Pixel 2,32,108,64,6,3.0,645.5,1560,720,4.5,19287.05,Budget,10000-20000
Apple,iPhone X,16,48,128,8,3.0,1000.0,1560,720,4.9,19230.93,Budget,10000-20000
Samsung,Galaxy F23,32,200,256,4,3.0,1380.0,1560,720,3.9,19196.15,Budget,10000-20000
RedMi,Redmi 7A,20,50,64,12,2.5,1253.0,1560,720,4.0,19183.5,Budget,10000-20000
Samsung,Galaxy M11,32,64,256,8,3.0,1307.0,1520,720,3.6,19055.72,Budget,10000-20000
RedMi,Redmi 8A,32,48,128,8,2.0,1126.5,1540,720,3.4,18973.4,Budget,10000-20000
Realme,Realme 8 Pro,32,64,128,8,2.7358773371735143,974.5,1520,720,4.3,18917.85,Budget,10000-20000
Oneplus,OnePlus Nord CE 3,32,108,64,4,3.0,1229.0,1560,720,4.7,18861.32,Budget,10000-20000
Realme,Realme 9 Pro,20,64,128,6,2.3056114007364603,1616.0,1520,720,4.2,18840.6,Budget,10000-20000
RedMi,Redmi Go,20,64,64,6,3.0,1431.0,1540,720,3.83,18787.32,Budget,10000-20000
RedMi,Redmi Go,20,64,128,8,3.0,1431.0,1540,720,4.3,18770.95,Budget,10000-20000
Oppo,Oppo A55,32,64,64,6,3.0,1043.0,1560,720,3.9,18651.76,Budget,10000-20000
Apple,iPhone 7 Plus,32,200,128,6,3.0,1040.0,1600,720,4.8,18443.21,Budget,10000-20000
Realme,Realme C35,32,64,64,4,2.0,1006.5,1520,720,4.5,18431.42,Budget,10000-20000
Oneplus,OnePlus 6T,16,48,128,8,2.565180664741223,1303.0,1540,720,4.5,18416.3,Budget,10000-20000
RedMi,Redmi 12C,32,64,128,6,2.5634548779027257,1066.5,1560,720,2.8,18282.24,Budget,10000-20000
Oppo,Oppo K10,16,64,128,6,3.0,1004.0,1560,720,3.8,18229.46,Budget,10000-20000
Oneplus,OnePlus Nord CE,32,50,128,12,3.0,1110.0,1560,720,4.3,17980.16,Budget,10000-20000
RedMi,Redmi 8A,32,48,128,12,2.0,1126.5,1540,720,3.0,17937.92,Budget,10000-20000
RedMi,Redmi Go,20,64,128,6,3.0,1431.0,1540,720,3.8,17904.15,Budget,10000-20000
Motorola,Moto E7 Power,20,64,128,6,3.0,1206.0,1520,720,3.2,17864.38,Budget,10000-20000
Motorola,Moto G22,32,64,64,8,3.0,889.0,1560,720,4.5,17820.74,Budget,10000-20000
RedMi,Redmi 9 Prime,20,64,128,6,2.0,1146.5,1480,720,4.2,17719.55,Budget,10000-20000
Pixel,Pixel 1,32,64,64,8,2.0,965.0,1520,720,3.66,17559.37,Budget,10000-20000
Pixel,Pixel 3,32,108,256,8,3.0,1201.0,1480,720,4.1,17367.8,Budget,10000-20000
Oppo,Oppo A15,16,50,128,8,2.6589522558853824,913.0,1440,720,4.3,17300.27,Budget,10000-20000
Realme,Realme C35,32,64,64,8,2.0,1006.5,1520,720,4.0,17278.51,Budget,10000-20000
Oppo,Oppo A93,20,64,128,4,3.0,892.0,1540,720,4.0,17263.84,Budget,10000-20000
RedMi,Redmi 11 Prime,32,64,128,12,2.636543722034772,1077.0,1520,720,3.7,17142.62,Budget,10000-20000
Motorola,Moto G71,32,200,64,4,3.0,1198.5,1560,720,4.5,17109.26,Budget,10000-20000
Oneplus,OnePlus 6,32,64,128,6,3.0,1125.0,1580,720,3.1,17090.75,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,32,108,64,6,3.0,1143.0,1520,720,4.2,17081.19,Budget,10000-20000
RedMi,Redmi 11 Prime,32,64,128,6,2.636543722034772,1077.0,1520,720,4.1,17013.68,Budget,10000-20000
RedMi,Redmi 8A,32,48,128,4,2.0,1126.5,1540,720,4.1,16883.58,Budget,10000-20000
Realme,Realme 9 Pro,20,64,64,8,2.3056114007364603,1616.0,1520,720,3.7,16873.0,Budget,10000-20000
RedMi,Redmi Y3,20,50,128,8,3.0,1186.0,1560,720,4.2,16821.1,Budget,10000-20000
Oppo,Oppo A54,20,108,64,8,3.0,1095.0,1560,720,4.2,16760.59,Budget,10000-20000
RedMi,Redmi 12C,32,64,256,8,2.5634548779027257,1066.5,1560,720,4.1,16741.39,Budget,10000-20000
Realme,Realme 9 Pro+,32,64,64,8,2.0,1165.5,1560,720,4.2,16709.43,Budget,10000-20000
Apple,iPhone 7,32,200,128,8,3.1287410080916467,1268.0,1560,720,4.3,16686.42,Budget,10000-20000
Samsung,Galaxy A22,20,108,256,8,3.0,1406.5,1520,720,2.9,16605.95,Budget,10000-20000
Realme,Realme 7 Pro,32,64,128,6,2.0,1208.0,1520,720,4.2,16483.69,Budget,10000-20000
Vivo,Vivo Y21T,32,48,64,8,2.0,843.0,1440,720,4.4,16415.45,Budget,10000-20000
Samsung,Galaxy J7,20,200,256,8,3.0,1197.0,1520,720,4.3,16325.57,Budget,10000-20000
Samsung,Galaxy M32,32,200,64,12,3.0,1162.0,1560,720,4.0,16273.54,Budget,10000-20000
Pixel,Pixel 5A,20,50,64,8,2.5,1549.0,1480,720,4.4,16187.26,Budget,10000-20000
Realme,Realme C35,32,64,64,6,2.0,1006.5,1520,720,4.2,16163.68,Budget,10000-20000
Pixel,Pixel Slate,16,64,64,4,3.0,829.0,1440,720,4.1,16093.43,Budget,10000-20000
Realme,Realme C25,20,48,128,6,2.0,971.0,1520,720,3.1,16043.64,Budget,10000-20000
Samsung,Galaxy A32,32,108,64,8,3.0,999.0,1520,720,3.4,15994.34,Budget,10000-20000
Samsung,Galaxy F23,32,200,256,6,3.0,1380.0,1560,720,4.6,15973.74,Budget,10000-20000
Realme,Realme 8 Pro,32,64,256,6,2.7358773371735143,974.5,1520,720,3.8,15820.69,Budget,10000-20000
Samsung,Galaxy M11,32,64,64,8,3.0,1307.0,1520,720,4.1,15793.1,Budget,10000-20000
Samsung,Galaxy M32,32,200,256,6,3.0,1162.0,1560,720,2.9,15792.22,Budget,10000-20000
Samsung,Galaxy F12,32,108,128,4,3.0,1093.5,1560,720,3.1,15777.43,Budget,10000-20000
Samsung,Galaxy M52,32,200,256,4,3.0,1170.0,1520,720,4.5,15676.18,Budget,10000-20000
RedMi,Redmi 8,32,48,128,8,2.3141938462601725,1561.0,1540,720,3.9,15674.67,Budget,10000-20000
Realme,Realme 7 Pro,32,64,64,8,2.0,1208.0,1520,720,4.6,15659.1,Budget,10000-20000
RedMi,Redmi 11 Prime,32,64,128,8,2.636543722034772,1077.0,1520,720,4.8,15646.05,Budget,10000-20000
RedMi,Redmi 7A,20,50,128,8,2.5,1253.0,1560,720,4.8,15499.63,Budget,10000-20000
RedMi,Redmi Go,20,64,64,8,3.0,1431.0,1540,720,4.1,15335.03,Budget,10000-20000
Apple,iPhone 7 Plus,32,200,64,6,3.0,1040.0,1600,720,3.6,15316.17,Budget,10000-20000
Huawei,Huawei P50 Pro,32,64,128,12,3.0,1113.0,1600,720,4.6,15273.94,Budget,10000-20000
Samsung,Galaxy A22,20,108,128,6,3.0,1406.5,1520,720,4.4,15255.9,Budget,10000-20000
Oppo,Oppo K10,16,64,128,8,3.0,1004.0,1560,720,4.5,15046.03,Budget,10000-20000
Pixel,Pixel Slate,16,64,128,8,3.0,829.0,1440,720,4.1,15029.76,Budget,10000-20000
RedMi,Redmi 8,32,48,32,4,2.3141938462601725,1561.0,1540,720,4.7,14988.88,Budget,10000-20000
Realme,Realme 6 Pro,32,64,64,3,2.894128617145728,778.5,1580,720,4.2,14859.19,Budget,10000-20000
Oneplus,OnePlus Nord CE 3,32,108,32,4,3.0,1229.0,1560,720,4.3,14840.26,Budget,10000-20000
Samsung,Galaxy M32,32,200,32,3,3.0,1162.0,1560,720,3.8,14765.06,Budget,10000-20000
Realme,Realme 9 Pro+,32,64,64,3,2.0,1165.5,1560,720,4.0,14755.5,Budget,10000-20000
Oneplus,OnePlus Nord CE,32,50,32,6,3.0,1110.0,1560,720,4.8,14754.15,Budget,10000-20000
Realme,Realme 9i,20,50,64,3,2.0,1253.0,1560,720,4.9,14737.44,Budget,10000-20000
Pixel,Pixel C,12,48,64,4,3.0,1269.0,1520,720,4.7,14732.61,Budget,10000-20000
RedMi,Redmi Go,20,64,32,3,3.0,1431.0,1540,720,4.1,14706.66,Budget,10000-20000
RedMi,Redmi 9 Prime,20,64,64,3,2.0,1146.5,1480,720,4.4,14693.59,Budget,10000-20000
Samsung,Galaxy M32,32,200,64,3,3.0,1162.0,1560,720,3.8,14689.97,Budget,10000-20000
Vivo,Vivo Y75,32,50,64,3,3.0,1247.0,1540,720,3.9,14670.0,Budget,10000-20000
RedMi,Redmi 8A,32,48,64,3,2.0,1126.5,1540,720,4.5,14604.84,Budget,10000-20000
Motorola,Moto G52,32,200,32,4,3.0,1217.5,1520,720,3.5,14560.72,Budget,10000-20000
Apple,iPhone 8 Plus,20,108,32,4,3.0,1104.0,1600,720,4.5,14531.27,Budget,10000-20000
Apple,iPhone X,16,48,32,3,3.0,1000.0,1560,720,4.4,14502.04,Budget,10000-20000
RedMi,Redmi Go,20,64,64,3,3.0,1431.0,1540,720,3.8,14488.95,Budget,10000-20000
RedMi,Redmi 11 Prime,32,64,64,3,2.636543722034772,1077.0,1520,720,3.8,14481.16,Budget,10000-20000
Samsung,Galaxy F12,32,108,64,6,3.0,1093.5,1560,720,4.0,14479.11,Budget,10000-20000
RedMi,Redmi 10 Prime,20,64,64,6,2.3722768559833085,1141.0,1520,720,3.7,14461.32,Budget,10000-20000
Vivo,Vivo T1,32,64,32,4,3.0,1157.0,1520,720,3.9,14454.19,Budget,10000-20000
RedMi,Redmi 12C,32,64,32,3,2.5634548779027257,1066.5,1560,720,4.0,14439.17,Budget,10000-20000
Realme,Realme 8 Pro,32,64,64,4,2.7358773371735143,974.5,1520,720,3.8,14410.27,Budget,10000-20000
Oppo,Oppo A15,16,50,32,4,2.6589522558853824,913.0,1440,720,3.2,14346.16,Budget,10000-20000
Oppo,Oppo A73,32,108,64,3,3.0,1066.0,1520,720,3.0,14331.85,Budget,10000-20000
Apple,iPhone XR,32,200,64,6,3.0,869.5,1540,720,4.3,14331.7,Budget,10000-20000
Realme,Realme 9 Pro,20,64,64,3,2.3056114007364603,1616.0,1520,720,4.7,14305.92,Budget,10000-20000
Samsung,Galaxy M52,32,200,32,4,3.0,1170.0,1520,720,4.2,14305.68,Budget,10000-20000
RedMi,Redmi Y3,20,50,32,4,3.0,1186.0,1560,720,3.5,14294.26,Budget,10000-20000
Vivo,Vivo Y72,20,50,64,3,3.0,1370.0,1520,720,3.1,14291.63,Budget,10000-20000
Apple,iPhone 11,32,200,32,3,3.0,1339.5,1560,720,4.9,14282.09,Budget,10000-20000
RedMi,Redmi 11 Prime,32,64,32,6,2.636543722034772,1077.0,1520,720,4.2,14275.99,Budget,10000-20000
Apple,iPhone 11,32,200,32,4,3.0,1339.5,1560,720,3.9,14235.72,Budget,10000-20000
Realme,Realme C35,32,64,64,3,2.0,1006.5,1520,720,3.3,14211.7,Budget,10000-20000
Motorola,Moto E32,20,50,32,4,3.0,880.0,1440,720,2.9,14206.17,Budget,10000-20000
Oneplus,OnePlus 6T,16,48,64,3,2.565180664741223,1303.0,1540,720,4.0,14189.17,Budget,10000-20000
RedMi,Redmi 7A,20,50,32,6,2.5,1253.0,1560,720,4.2,14188.06,Budget,10000-20000
Realme,Realme 8 Pro,32,64,64,6,2.7358773371735143,974.5,1520,720,3.9,14183.36,Budget,10000-20000
Apple,iPhone SE 2020,32,64,32,3,3.0,926.5,1560,720,4.5,14140.16,Budget,10000-20000
Samsung,Galaxy J7,20,200,32,3,3.0,1197.0,1520,720,3.6,14111.1,Budget,10000-20000
Samsung,Galaxy M52,32,200,32,3,3.0,1170.0,1520,720,3.4,14106.21,Budget,10000-20000
Oneplus,OnePlus Nord 3,20,50,32,3,3.0,1308.5,1520,720,3.7,14084.53,Budget,10000-20000
Motorola,Moto G22,32,64,64,6,3.0,889.0,1560,720,3.6,14076.4,Budget,10000-20000
Samsung,Galaxy A22,20,108,32,4,3.0,1406.5,1520,720,3.3,14064.79,Budget,10000-20000
Realme,Realme 9i,20,50,64,4,2.0,1253.0,1560,720,4.0,14064.61,Budget,10000-20000
Vivo,Vivo Z1 Pro,20,48,64,3,3.0,990.0,1560,720,4.1,14037.44,Budget,10000-20000
RedMi,Redmi 10 Prime,20,64,64,4,2.3722768559833085,1141.0,1520,720,3.4,13996.76,Budget,10000-20000
RedMi,Redmi 10 Prime,20,64,64,3,2.3722768559833085,1141.0,1520,720,4.4,13995.34,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,32,108,32,6,3.0,1143.0,1520,720,4.3,13994.85,Budget,10000-20000
Samsung,Galaxy A22,20,108,32,3,3.0,1406.5,1520,720,4.2,13972.92,Budget,10000-20000
Samsung,Galaxy F23,32,200,64,3,3.0,1380.0,1560,720,2.4,13956.19,Budget,10000-20000
Motorola,Moto G Power 2022,32,200,32,6,2.769002589229289,1153.0,1540,720,2.7,13954.2,Budget,10000-20000
Samsung,Galaxy M52,32,200,64,3,3.0,1170.0,1520,720,4.1,13947.71,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,32,108,32,4,3.0,1143.0,1520,720,3.9,13918.7,Budget,10000-20000
Oppo,Oppo A15,16,50,32,6,2.6589522558853824,913.0,1440,720,4.1,13883.05,Budget,10000-20000
Motorola,Moto G71,32,200,64,3,3.0,1198.5,1560,720,3.8,13735.3,Budget,10000-20000
Oppo,Oppo A54,20,108,64,6,3.0,1095.0,1560,720,3.6,13723.03,Budget,10000-20000
Samsung,Galaxy J7,20,200,64,3,3.0,1197.0,1520,720,4.7,13707.86,Budget,10000-20000
Oneplus,OnePlus Nord CE,32,50,32,3,3.0,1110.0,1560,720,4.67,13634.26,Budget,10000-20000
Realme,Realme 9 Pro+,32,64,32,3,2.0,1165.5,1560,720,4.6,13576.63,Budget,10000-20000
Samsung,Galaxy A22,20,108,64,6,3.0,1406.5,1520,720,4.3,13554.32,Budget,10000-20000
Samsung,Galaxy A12,20,108,32,3,3.0,1054.0,1560,720,2.2,13546.02,Budget,10000-20000
Samsung,Galaxy F12,32,108,32,3,3.0,1093.5,1560,720,4.0,13507.99,Budget,10000-20000
Realme,Realme C35,32,64,32,4,2.0,1006.5,1520,720,3.5,13482.63,Budget,10000-20000
Oneplus,OnePlus Nord 3,20,50,32,6,3.0,1308.5,1520,720,3.5,13462.68,Budget,10000-20000
Apple,iPhone 8,16,64,64,3,3.760084654311864,841.0,1560,720,4.5,13456.86,Budget,10000-20000
Samsung,Galaxy A22,20,108,64,3,3.0,1406.5,1520,720,3.5,13448.3,Budget,10000-20000
Oneplus,OnePlus Nord CE 3,32,108,64,3,3.0,1229.0,1560,720,4.0,13427.73,Budget,10000-20000
Samsung,Galaxy F12,32,108,32,4,3.0,1093.5,1560,720,3.7,13415.01,Budget,10000-20000
Apple,iPhone SE 2020,32,64,64,4,3.0,926.5,1560,720,4.8,13383.32,Budget,10000-20000
Pixel,Pixel 3,32,108,64,3,3.0,1201.0,1480,720,3.5,13351.6,Budget,10000-20000
Pixel,Pixel 5A,20,50,32,3,2.5,1549.0,1480,720,4.4,13341.12,Budget,10000-20000
Vivo,Vivo T1,32,64,64,3,3.0,1157.0,1520,720,3.5,13338.46,Budget,10000-20000
Huawei,Huawei P50 Pro,32,64,64,3,3.0,1113.0,1600,720,4.1,13316.03,Budget,10000-20000
Samsung,Galaxy J7 Prime,32,200,32,3,3.0,1095.5,1520,720,3.7,13304.62,Budget,10000-20000
Samsung,Galaxy F12,32,108,64,3,3.0,1093.5,1560,720,4.2,13261.68,Budget,10000-20000
RedMi,Redmi 8,32,48,32,3,2.3141938462601725,1561.0,1540,720,4.1,13249.15,Budget,10000-20000
Pixel,Pixel 2 XL,20,64,32,3,3.0,1202.0,1560,720,4.3,13245.53,Budget,10000-20000
Samsung,Galaxy M52,32,200,32,6,3.0,1170.0,1520,720,4.3,13192.75,Budget,10000-20000
RedMi,Redmi 8A,32,48,32,3,2.0,1126.5,1540,720,4.0,13183.56,Budget,10000-20000
Oneplus,OnePlus Nord N10,16,50,64,6,3.0,981.5,1580,720,4.7,13173.69,Budget,10000-20000
RedMi,Redmi 12C,32,64,32,4,2.5634548779027257,1066.5,1560,720,4.7,13163.7,Budget,10000-20000
Samsung,Galaxy F23,32,200,32,3,3.0,1380.0,1560,720,4.3,13151.84,Budget,10000-20000
Motorola,Moto G22,32,64,32,6,3.0,889.0,1560,720,4.5,13149.4,Budget,10000-20000
Motorola,Moto G32,16,64,64,3,2.274169531786252,1106.5,1560,720,3.8,13115.71,Budget,10000-20000
Vivo,Vivo Y75,32,50,64,6,3.0,1247.0,1540,720,4.3,13105.91,Budget,10000-20000
Apple,iPhone 8 Plus,20,108,32,3,3.0,1104.0,1600,720,4.4,13089.38,Budget,10000-20000
Samsung,Galaxy A32,32,108,32,6,3.0,999.0,1520,720,4.7,13084.15,Budget,10000-20000
Oppo,Oppo A73,32,108,32,6,3.0,1066.0,1520,720,3.6,13071.58,Budget,10000-20000
Apple,iPhone 8 Plus,20,108,32,6,3.0,1104.0,1600,720,4.8,13054.37,Budget,10000-20000
Realme,Realme 7 Pro,32,64,32,4,2.0,1208.0,1520,720,4.2,13021.88,Budget,10000-20000
Vivo,Vivo Y55,32,50,64,3,3.0,1349.0,1520,720,3.2,12947.99,Budget,10000-20000
Apple,iPhone XR,32,200,32,3,3.0,869.5,1540,720,3.89,12935.31,Budget,10000-20000
Realme,Realme 9 Pro,20,64,32,3,2.3056114007364603,1616.0,1520,720,3.7,12917.01,Budget,10000-20000
Vivo,Vivo T1,32,64,64,4,3.0,1157.0,1520,720,3.8,12898.02,Budget,10000-20000
Oppo,Oppo K10,16,64,64,3,3.0,1004.0,1560,720,2.8,12885.83,Budget,10000-20000
Realme,Realme 9 Pro+,32,64,32,4,2.0,1165.5,1560,720,4.2,12866.01,Budget,10000-20000
Realme,Realme 5i,8,13,32,6,2.0,621.5,1480,720,4.2,12856.96,Budget,10000-20000
Oppo,Oppo K9,20,50,64,6,3.0,835.5,1560,720,4.6,12840.46,Budget,10000-20000
Motorola,Moto G22,32,64,32,4,3.0,889.0,1560,720,2.1,12829.07,Budget,10000-20000
RedMi,Redmi 11 Prime,32,64,32,3,2.636543722034772,1077.0,1520,720,3.9,12817.23,Budget,10000-20000
Oppo,Oppo A15,16,50,64,3,2.6589522558853824,913.0,1440,720,4.1,12753.33,Budget,10000-20000
Motorola,Moto E22s,32,108,32,3,3.0,1174.0,1580,720,4.1,12752.32,Budget,10000-20000
Apple,iPhone 8 Plus,20,108,64,3,3.0,1104.0,1600,720,4.6,12677.17,Budget,10000-20000
Vivo,Vivo Y55,32,50,32,3,3.0,1349.0,1520,720,3.8,12585.14,Budget,10000-20000
Oppo,Oppo A73,32,108,32,3,3.0,1066.0,1520,720,4.1,12584.77,Budget,10000-20000
Pixel,Pixel 2 XL,20,64,64,6,3.0,1202.0,1560,720,4.4,12564.9,Budget,10000-20000
Motorola,Moto G71,32,200,32,3,3.0,1198.5,1560,720,3.0,12545.48,Budget,10000-20000
Motorola,Moto E22s,32,108,32,6,3.0,1174.0,1580,720,2.1,12530.02,Budget,10000-20000
Pixel,Pixel Slate,16,64,32,3,3.0,829.0,1440,720,4.5,12487.62,Budget,10000-20000
Oneplus,OnePlus Nord CE,32,50,64,3,3.0,1110.0,1560,720,3.9,12470.84,Budget,10000-20000
Samsung,Galaxy A12,20,108,64,3,3.0,1054.0,1560,720,3.5,12468.77,Budget,10000-20000
Samsung,Galaxy M11,32,64,64,4,3.0,1307.0,1520,720,4.0,12372.53,Budget,10000-20000
RedMi,Redmi 11 Prime,32,64,32,4,2.636543722034772,1077.0,1520,720,4.55,12367.98,Budget,10000-20000
Apple,iPhone 7 Plus,32,200,32,3,3.0,1040.0,1600,720,4.8,12249.43,Budget,10000-20000
Realme,Realme C35,32,64,32,6,2.0,1006.5,1520,720,4.7,12243.72,Budget,10000-20000
Samsung,Galaxy F23,32,200,32,4,3.0,1380.0,1560,720,3.1,12211.62,Budget,10000-20000
RedMi,Redmi 12C,32,64,64,3,2.5634548779027257,1066.5,1560,720,4.0,12208.86,Budget,10000-20000
Vivo,Vivo Y75,32,50,64,4,3.0,1247.0,1540,720,4.3,12089.35,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,32,108,64,3,3.0,1143.0,1520,720,4.0,12087.56,Budget,10000-20000
Oneplus,OnePlus 7T,16,64,32,6,3.0,1188.0,1560,720,3.0,11996.31,Budget,10000-20000
Motorola,Moto G Stylus 2022,32,64,64,3,3.0,1320.0,1520,720,4.1,11952.38,Budget,10000-20000
Oneplus,OnePlus 7 Pro,32,108,64,3,3.0,936.0,1600,720,4.5,11932.89,Budget,10000-20000
Motorola,Moto G52,32,200,64,4,3.0,1217.5,1520,720,4.0,11912.59,Budget,10000-20000
Vivo,Vivo Y72,20,50,32,4,3.0,1370.0,1520,720,3.8,11842.72,Budget,10000-20000
Apple,iPhone 11,32,200,64,3,3.0,1339.5,1560,720,4.0,11841.72,Budget,10000-20000
Oppo,Oppo A31,20,64,32,3,2.1060694774676243,1027.0,1560,720,3.7,11789.04,Budget,10000-20000
Realme,Realme C35,32,64,32,3,2.0,1006.5,1520,720,4.2,11768.96,Budget,10000-20000
Pixel,Pixel 3,32,108,32,3,3.0,1201.0,1480,720,4.1,11768.7,Budget,10000-20000
RedMi,Redmi 7A,20,50,32,3,2.5,1253.0,1560,720,3.9,11679.58,Budget,10000-20000
Vivo,Vivo Y100,32,64,32,3,3.0,1301.5,1520,720,4.1,11658.26,Budget,10000-20000
Apple,iPhone SE 2020,32,64,32,4,3.0,926.5,1560,720,4.3,11621.87,Budget,10000-20000
Oppo,Oppo A31,20,64,64,3,2.1060694774676243,1027.0,1560,720,4.7,11495.82,Budget,10000-20000
Apple,iPhone 7,32,200,32,3,3.1287410080916467,1268.0,1560,720,4.7,11492.53,Budget,10000-20000
Realme,Realme 9i,20,50,32,4,2.0,1253.0,1560,720,3.5,11467.49,Budget,10000-20000
Huawei,Huawei P50,16,13,64,3,3.0,533.0,1440,720,3.6,11434.95,Budget,10000-20000
Motorola,Moto E32,20,50,64,3,3.0,880.0,1440,720,3.4,11337.95,Budget,10000-20000
Realme,Realme 9 Pro,20,64,64,6,2.3056114007364603,1616.0,1520,720,4.3,11325.0,Budget,10000-20000
Oppo,Oppo A12,13,13,64,3,2.5,1662.5,1540,720,4.0,11313.38,Budget,10000-20000
Samsung,Galaxy M32,32,200,32,6,3.0,1162.0,1560,720,3.34,11295.11,Budget,10000-20000
Pixel,Pixel 2,32,108,32,3,3.0,645.5,1560,720,4.0,11277.58,Budget,10000-20000
Samsung,Galaxy M32,32,200,32,4,3.0,1162.0,1560,720,3.7,11245.92,Budget,10000-20000
Oppo,Oppo K9,20,50,64,3,3.0,835.5,1560,720,3.7,11219.76,Budget,10000-20000
Motorola,Moto G42,32,108,32,3,3.0,1143.0,1520,720,4.1,11214.14,Budget,10000-20000
Oppo,Oppo A55,32,64,64,4,3.0,1043.0,1560,720,3.4,11187.26,Budget,10000-20000
Huawei,Huawei Y7p,16,48,32,4,3.0,916.0,1560,720,4.8,11170.71,Budget,10000-20000
Huawei,Huawei MatePad 11,13,12,64,4,3.0,645.0,1520,720,4.2,11002.24,Budget,10000-20000
Samsung,Galaxy A32,32,108,64,3,3.0,999.0,1520,720,4.2,10973.53,Budget,10000-20000
Motorola,Moto G32,16,64,32,6,2.274169531786252,1106.5,1560,720,3.8,10939.43,Budget,10000-20000
Huawei,Huawei Honor 9,12,48,64,3,3.0,645.0,1440,720,4.0,10931.79,Budget,10000-20000
Huawei,Huawei Y7p,16,48,64,6,3.0,916.0,1560,720,3.6,10885.41,Budget,10000-20000
Realme,Realme C11,16,50,32,6,2.5,902.0,1540,720,4.0,10883.14,Budget,10000-20000
RedMi,Redmi 6A,20,64,64,3,2.0,1210.0,1600,720,3.9,10876.32,Budget,10000-20000
Oppo,Oppo A73,32,108,32,4,3.0,1066.0,1520,720,3.8,10865.88,Budget,10000-20000
Motorola,Moto E7 Power,20,64,64,3,3.0,1206.0,1520,720,3.6,10850.59,Budget,10000-20000
RedMi,Redmi 10 Prime,20,64,32,6,2.3722768559833085,1141.0,1520,720,4.3,10796.54,Budget,10000-20000
Samsung,Galaxy F23,32,200,64,4,3.0,1380.0,1560,720,2.4,10721.38,Budget,10000-20000
Oppo,Oppo A12,13,13,32,3,2.5,1662.5,1540,720,4.2,10578.6,Budget,10000-20000
Motorola,Moto G Stylus 2022,32,64,32,4,3.0,1320.0,1520,720,4.2,10563.1,Budget,10000-20000
RedMi,Redmi 9 Prime,20,64,64,4,2.0,1146.5,1480,720,3.1,10517.33,Budget,10000-20000
Samsung,Galaxy F23,32,200,32,6,3.0,1380.0,1560,720,4.1,10421.25,Budget,10000-20000
RedMi,Redmi Y3,20,50,64,4,3.0,1186.0,1560,720,4.5,10346.78,Budget,10000-20000
RedMi,Redmi 9 Prime,20,64,32,3,2.0,1146.5,1480,720,3.7,10316.14,Budget,10000-20000
Apple,iPhone SE 2022,32,108,64,3,4.0,1055.0,1560,720,4.7,10304.57,Budget,10000-20000
Motorola,Moto G42,32,108,32,6,3.0,1143.0,1520,720,3.3,10270.71,Budget,10000-20000
Realme,Realme 9 Pro+,32,64,64,4,2.0,1165.5,1560,720,3.67,10201.12,Budget,10000-20000
Pixel,Pixel XL,20,50,64,4,3.0,1220.0,1500,720,3.94,10133.9,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,32,108,32,3,3.0,1143.0,1520,720,4.3,10132.71,Budget,10000-20000
Samsung,Galaxy F12,32,108,64,4,3.0,1093.5,1560,720,4.0,10130.91,Budget,10000-20000
