Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range
Pixel,Pixel 7 Pro,16,108,1024,16,5.0,1312,2640,1200,3.5,116186.86,Flagship,110000-120000
Oppo,Oppo F19 Pro,16,50,1024,24,5.0,1827,2640,1200,4.5,116175.72,Flagship,110000-120000
Samsung,Galaxy S23 Ultra,20,200,512,16,5.0,1259,3120,1440,4.3,116171.59,Flagship,110000-120000
Samsung,Galaxy Z Fold 4,16,50,512,24,4.128773375137354,584,3120,1440,4.1,115938.12,Flagship,110000-120000
Samsung,Galaxy S23,32,64,1024,24,5.0,1777,3120,1440,4.3,115750.97,Flagship,110000-120000
Oppo,Oppo Find N2,32,48,512,16,5.0,1488,3120,1440,4.5,115749.06,Flagship,110000-120000
Motorola,Moto Edge 20 Pro,16,12,1024,12,5.0,951,2800,1260,4.1,115680.21,Flagship,110000-120000
Apple,iPhone 12 Pro,16,50,512,16,5.0,1871,3200,1440,3.6,115452.34,Flagship,110000-120000
Apple,iPhone 11 Pro,20,64,1024,16,5.0,1379,3120,1440,4.4,115312.04,Flagship,110000-120000
Oppo,Oppo Find N2,20,12,512,16,5.0,1934,2800,1260,4.5,115062.36,Flagship,110000-120000
Samsung,Galaxy A53,32,108,512,16,5.0,1251,2640,1200,4.1,115008.47,Flagship,110000-120000
Motorola,Moto Razr 40 Ultra,16,108,512,16,5.0,1005,3120,1440,3.9,114874.01,Flagship,110000-120000
Pixel,Pixel 5,16,108,512,24,5.0,1927,2640,1200,3.6,114856.92,Flagship,110000-120000
Oneplus,OnePlus 8 Pro,20,50,1024,24,5.0,864,2800,1260,4.6,114755.58,Flagship,110000-120000
Oppo,Oppo Reno 8,16,12,512,24,5.0,1698,2640,1200,3.6,114634.93,Flagship,110000-120000
Samsung,Galaxy S23,16,50,512,24,5.0,1315,2800,1260,3.9,114633.07,Flagship,110000-120000
Motorola,Moto Edge 30 Fusion,20,50,512,12,5.0,916,3120,1440,4.0,114207.13,Flagship,110000-120000
Vivo,Vivo X90,20,200,512,24,5.0,1485,3120,1440,4.1,114106.37,Flagship,110000-120000
Samsung,Galaxy S23,16,50,1024,16,5.0,1999,2800,1260,3.4,113892.64,Flagship,110000-120000
Samsung,Galaxy S23 Ultra,32,12,512,16,5.0,1285,3200,1440,4.0,113846.06,Flagship,110000-120000
Apple,iPhone 14,16,12,1024,12,5.0,1008,2640,1200,3.1,113569.98,Flagship,110000-120000
Samsung,Galaxy S23,20,48,1024,16,4.246273912091565,688,3200,1440,3.6,113028.78,Flagship,110000-120000
Apple,iPhone 14,16,108,1024,12,5.0,1913,3120,1440,4.8,112327.65,Flagship,110000-120000
Oppo,Oppo Find N2 Flip,16,12,512,16,5.0,1895,2800,1260,4.5,112321.14,Flagship,110000-120000
Samsung,Galaxy Z Fold 4,16,50,1024,24,5.0,1812,3120,1440,3.6,112195.85,Flagship,110000-120000
Pixel,Pixel 4,16,108,1024,16,5.0,1724,3200,1440,4.0,111916.5,Flagship,110000-120000
Pixel,Pixel 7 Pro,32,50,1024,16,4.379035901295822,802,3200,1440,4.7,111569.69,Flagship,110000-120000
Vivo,Vivo V27,16,108,1024,16,5.0,1790,3200,1440,4.2,111540.64,Flagship,110000-120000
Samsung,Galaxy S23 Ultra,20,48,1024,16,5.0,544,3200,1440,4.3,111407.65,Flagship,110000-120000
Samsung,Galaxy S23 Ultra,16,12,512,24,5.0,1723,2640,1200,3.8,111361.66,Flagship,110000-120000
Oppo,Oppo Find N2 Flip,32,50,1024,16,4.512610902772293,1987,3120,1440,4.0,111160.89,Flagship,110000-120000
Vivo,Vivo X90 Pro,16,200,512,16,5.0,1662,3120,1440,4.3,111122.71,Flagship,110000-120000
Samsung,Galaxy Z Flip 4,16,12,1024,16,5.0,1752,2800,1260,3.6,111111.68,Flagship,110000-120000
Samsung,Galaxy S22 Ultra,32,64,512,24,5.0,1025,2640,1200,3.8,110638.77,Flagship,110000-120000
Motorola,Moto Razr 40,20,48,1024,16,5.0,1180,2800,1260,4.3,110547.57,Flagship,110000-120000
Samsung,Galaxy A73,20,50,1024,12,5.0,781,2800,1260,4.9,110490.63,Flagship,110000-120000
Oppo,Oppo F21 Pro,20,108,512,24,4.588016734698786,1397,2800,1260,4.3,110349.98,Flagship,110000-120000
Oneplus,OnePlus 11,20,50,512,16,5.0,664,2640,1200,4.8,110329.64,Flagship,110000-120000
Motorola,Moto Razr 40,16,50,1024,12,5.0,1852,3120,1440,3.8,109988.89,Flagship,100000-110000
Vivo,Vivo X90 Pro+,32,50,512,16,5.0,1444,2640,1200,3.0,109987.29,Flagship,100000-110000
Vivo,Vivo X90 Pro+,20,12,1024,16,5.0,825,3200,1440,4.3,109952.26,Flagship,100000-110000
Samsung,Galaxy Z Fold 4,16,50,1024,16,4.6590338113909215,1315,2800,1260,1.0,109713.5,Flagship,100000-110000
Vivo,Vivo X90 Pro+,16,50,1024,24,4.3821667997371945,1042,3120,1440,4.7,109534.86,Flagship,100000-110000
Vivo,Vivo X80,32,64,1024,24,5.0,1297,2800,1260,3.5,109328.62,Flagship,100000-110000
Pixel,Pixel 7,20,50,1024,16,5.0,848,2800,1260,4.5,108701.1,Flagship,100000-110000
Vivo,Vivo X90 Pro+,16,50,512,16,5.0,1136,3120,1440,3.7,108668.62,Flagship,100000-110000
Huawei,Huawei P60 Pro,20,12,512,16,5.0,1778,3120,1440,4.4,108597.95,Flagship,100000-110000
Apple,iPhone 13,20,48,1024,16,5.0,1492,3120,1440,4.3,108511.86,Flagship,100000-110000
Motorola,Moto Razr 40 Ultra,16,108,1024,24,5.0,658,2640,1200,3.9,108407.68,Flagship,100000-110000
Oneplus,OnePlus 10 Pro,32,108,1024,16,5.0,1135,3120,1440,4.4,108359.32,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,16,50,1024,16,5.0,1732,2800,1260,4.0,108122.69,Flagship,100000-110000
Motorola,Moto Razr 40,16,12,1024,16,5.0,1030,2640,1200,3.1,108017.23,Flagship,100000-110000
Samsung,Galaxy Z Fold 4,16,200,512,24,5.0,1140,2640,1200,4.1,107892.33,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,20,200,1024,16,5.0,1351,2800,1260,3.8,107712.36,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,32,64,512,24,5.0,1001,2640,1200,4.3,107708.81,Flagship,100000-110000
Oppo,Oppo Find N2 Flip,20,108,512,24,5.0,906,2800,1260,3.0,107685.9,Flagship,100000-110000
Apple,iPhone 11 Pro,16,50,512,16,5.0,1589,2640,1200,4.3,107667.2,Flagship,100000-110000
Samsung,Galaxy S22 Ultra,16,64,512,16,4.960058473521171,781,2640,1200,3.8,107640.2,Flagship,100000-110000
Motorola,Moto Razr 40 Ultra,16,12,1024,24,5.0,1062,3120,1440,3.2,107621.93,Flagship,100000-110000
Samsung,Galaxy A73,32,50,1024,16,5.0,970,3200,1440,4.0,107604.98,Flagship,100000-110000
Realme,Realme 10 Pro+,32,12,1024,12,5.0,1628,3120,1440,4.7,107249.43,Flagship,100000-110000
Oneplus,OnePlus 8 Pro,20,108,1024,16,5.0,1830,2800,1260,4.3,107241.06,Flagship,100000-110000
Oneplus,OnePlus 8 Pro,32,50,512,24,5.0,1880,2640,1200,4.4,107231.02,Flagship,100000-110000
Vivo,Vivo V25,20,50,512,16,5.0,1907,2800,1260,4.0,107084.29,Flagship,100000-110000
Realme,Realme 10 Pro,32,64,1024,24,5.0,1890,3200,1440,4.5,107070.58,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,20,12,512,24,5.0,1975,2800,1260,4.2,106927.73,Flagship,100000-110000
Samsung,Galaxy S23,32,108,1024,16,5.0,1152,2640,1200,4.5,106874.48,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,32,12,512,16,5.0,1765,2640,1200,4.2,106601.14,Flagship,100000-110000
Pixel,Pixel 7,20,64,1024,24,5.0,1853,2640,1200,4.0,106423.91,Flagship,100000-110000
Motorola,Moto Razr 40 Ultra,16,50,1024,24,5.0,1312,2800,1260,4.2,106349.5,Flagship,100000-110000
Samsung,Galaxy S22 Ultra,20,108,1024,16,5.0,1502,3120,1440,4.1,106145.04,Flagship,100000-110000
Oneplus,OnePlus 11,16,50,1024,12,5.0,1900,3200,1440,4.6,106133.77,Flagship,100000-110000
Samsung,Galaxy S22 Ultra,20,12,1024,12,5.0,1654,3200,1440,3.2,105915.69,Flagship,100000-110000
Samsung,Galaxy A53,16,48,512,24,5.0,1562,3120,1440,3.8,105778.13,Flagship,100000-110000
Apple,iPhone 14 Pro Max,16,200,1024,16,5.0,664,2640,1200,4.1,105744.5,Flagship,100000-110000
Oneplus,OnePlus 8 Pro,16,50,512,12,5.0,1280,2800,1260,4.8,105601.93,Flagship,100000-110000
Samsung,Galaxy S23,32,12,1024,16,5.0,1708,3120,1440,4.7,105518.58,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,20,48,512,12,5.0,1422,3200,1440,3.7,105301.8,Flagship,100000-110000
Realme,Realme GT 3,32,108,512,24,5.0,1278,2640,1200,3.3,105229.99,Flagship,100000-110000
RedMi,Redmi Note 12 Pro+,16,200,1024,16,5.0,1266,2640,1200,3.62,105109.38,Flagship,100000-110000
Realme,Realme GT Neo 5,16,200,1024,16,5.0,1270,3120,1440,3.4,105045.57,Flagship,100000-110000
Oneplus,OnePlus 11R,32,48,1024,16,5.0,673,2640,1200,4.5,104869.02,Flagship,100000-110000
RedMi,Redmi Note 12,16,108,512,24,5.0,1569,3120,1440,3.9,104546.74,Flagship,100000-110000
Samsung,Galaxy S23,32,50,512,24,5.0,1699,2640,1200,4.2,104512.06,Flagship,100000-110000
RedMi,Redmi Note 12 Pro+,20,50,512,16,5.0,1701,2800,1260,4.4,104436.62,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,20,12,512,24,5.0,1137,3200,1440,4.0,104377.93,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,20,64,1024,24,5.0,1521,2640,1200,3.8,104234.22,Flagship,100000-110000
Motorola,Moto Razr 40,16,108,512,16,5.0,936,2640,1200,4.1,104203.8,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,32,108,512,16,5.0,1563,2800,1260,3.9,104167.89,Flagship,100000-110000
RedMi,Redmi Note 12 Pro+,16,50,512,16,5.0,1755,2800,1260,3.8,104144.55,Flagship,100000-110000
Motorola,Moto Edge 30 Fusion,16,200,1024,16,5.0,689,2640,1200,3.2,104091.21,Flagship,100000-110000
RedMi,Redmi Note 12 Pro,32,200,1024,16,5.0,710,3120,1440,4.5,104055.08,Flagship,100000-110000
Oppo,Oppo Find N2 Flip,16,50,512,24,5.0,1709,2800,1260,1.5,103909.19,Flagship,100000-110000
Apple,iPhone 13 Mini,16,64,512,16,5.0,1735,2800,1260,4.5,103791.57,Flagship,100000-110000
Vivo,Vivo X90 Pro+,32,12,512,16,5.0,1551,3200,1440,3.3,103730.52,Flagship,100000-110000
Samsung,Galaxy Z Fold 4,16,64,1024,16,5.0,1154,3200,1440,4.2,103684.67,Flagship,100000-110000
Vivo,Vivo X90 Pro+,16,64,512,24,5.0,1310,3200,1440,2.9,103676.96,Flagship,100000-110000
Realme,Realme GT Neo 5,16,50,1024,16,5.0,1797,2800,1260,3.9,103572.51,Flagship,100000-110000
Oneplus,OnePlus 11,20,108,1024,24,5.0,1464,3120,1440,4.8,103493.99,Flagship,100000-110000
RedMi,Redmi Note 12 Pro+,32,50,1024,24,5.0,1319,2640,1200,2.8,103489.21,Flagship,100000-110000
Motorola,Moto Razr 40 Ultra,16,48,512,24,5.0,1877,3200,1440,3.9,103376.24,Flagship,100000-110000
Samsung,Galaxy S22 Ultra,20,200,1024,24,5.0,1745,3200,1440,4.2,103275.81,Flagship,100000-110000
Samsung,Galaxy S23,16,50,1024,16,5.0,660,3200,1440,3.9,103250.86,Flagship,100000-110000
RedMi,Redmi Note 10,16,200,1024,24,5.0,720,3120,1440,3.9,102835.98,Flagship,100000-110000
Vivo,Vivo X80,20,50,512,24,5.0,866,2800,1260,3.9,102776.53,Flagship,100000-110000
RedMi,Redmi Note 12 Pro+,16,50,1024,12,5.0,862,2800,1260,3.8,102743.92,Flagship,100000-110000
RedMi,Redmi Note 11,20,12,1024,24,4.3134490633269875,1035,2640,1200,3.8,102648.54,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,20,12,1024,24,5.0,1689,3200,1440,3.9,102629.36,Flagship,100000-110000
Oneplus,OnePlus 11,16,108,1024,24,5.0,1081,2800,1260,4.7,102523.68,Flagship,100000-110000
Samsung,Galaxy S22,16,50,1024,24,5.0,1754,3200,1440,3.4,102519.96,Flagship,100000-110000
Pixel,Pixel 7 Pro,16,108,1024,24,5.0,1567,3200,1440,4.0,102297.28,Flagship,100000-110000
Samsung,Galaxy Z Flip 4,16,64,1024,24,5.0,1502,3200,1440,3.5,101904.46,Flagship,100000-110000
Huawei,Huawei P60 Pro,16,108,1024,24,5.0,1589,2640,1200,3.0,101680.14,Flagship,100000-110000
Realme,Realme GT Neo 5,16,12,1024,12,5.0,1814,3120,1440,4.1,101667.97,Flagship,100000-110000
Apple,iPhone 14 Pro,20,108,512,16,5.0,721,3120,1440,4.2,101481.31,Flagship,100000-110000
Samsung,Galaxy Z Flip 4,32,50,512,24,5.0,1981,2800,1260,3.2,101395.81,Flagship,100000-110000
Oneplus,OnePlus 11,16,200,512,16,5.0,1138,2800,1260,3.86,101325.55,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,16,64,1024,24,5.0,853,3200,1440,3.0,101281.74,Flagship,100000-110000
Realme,Realme 10,32,108,1024,16,5.0,1832,3120,1440,4.0,101243.27,Flagship,100000-110000
Oneplus,OnePlus 8 Pro,32,50,512,24,5.0,987,2640,1200,4.8,100944.84,Flagship,100000-110000
Samsung,Galaxy Z Fold 4,16,12,512,24,5.0,1731,3120,1440,4.1,100920.03,Flagship,100000-110000
RedMi,Redmi Note 12 Pro+,16,200,1024,16,5.0,1927,2640,1200,4.0,100865.42,Flagship,100000-110000
Realme,Realme Narzo 20,16,108,512,16,5.0,1715,2800,1260,4.2,100708.47,Flagship,100000-110000
Motorola,Moto Edge 40 Pro,16,50,1024,16,5.0,1786,2640,1200,3.5,100691.88,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,16,50,1024,24,5.0,1768,3120,1440,1.5,100467.34,Flagship,100000-110000
Samsung,Galaxy S23 Ultra,20,50,512,16,5.0,1572,2640,1200,4.0,100430.26,Flagship,100000-110000
Motorola,Moto Razr 40,20,50,512,16,5.0,1330,2640,1200,4.3,100371.24,Flagship,100000-110000
Samsung,Galaxy Z Flip 4,16,108,1024,16,5.0,1718,2640,1200,3.5,100145.74,Flagship,100000-110000
Motorola,Moto Razr 40 Ultra,16,108,1024,16,5.0,1709,3120,1440,3.8,100119.67,Flagship,100000-110000
Oppo,Oppo Reno 8,16,48,1024,12,5.0,838,2800,1260,3.9,99956.55,Flagship,90000-100000
RedMi,Redmi Note 11 Pro,16,64,512,12,5.0,1701,2800,1260,4.2,99849.22,Flagship,90000-100000
Samsung,Galaxy S22,12,64,512,12,5.0,1945,2800,1260,4.2,99377.6,Flagship,90000-100000
RedMi,Redmi Note 12 Pro+,32,50,512,8,5.0,1780,2800,1260,4.3,99273.14,Flagship,90000-100000
Samsung,Galaxy S23 Ultra,12,108,512,8,4.8593118439270855,1461,3200,1440,4.3,99170.86,Flagship,90000-100000
Motorola,Moto G82,16,108,512,12,5.0,1937,2640,1200,4.5,99166.78,Flagship,90000-100000
Oneplus,OnePlus 11,16,50,256,12,5.0,1359,3120,1440,4.5,98833.92,Flagship,90000-100000
Samsung,Galaxy Note 20 Ultra,16,12,512,12,5.0,1000,2640,1200,4.1,98795.25,Flagship,90000-100000
RedMi,Redmi Note 12 Pro+,16,200,256,16,5.0,1748,3120,1440,4.1,98751.46,Flagship,90000-100000
RedMi,Redmi Note 11 Pro+,16,108,512,12,5.0,769,2800,1260,3.9,98734.69,Flagship,90000-100000
Samsung,Galaxy A53,16,108,256,16,4.477687298261319,1976,2800,1260,3.73,98622.02,Flagship,90000-100000
Samsung,Galaxy S22 Ultra,20,200,512,8,4.125845974602547,1567,3120,1440,3.8,98609.29,Flagship,90000-100000
Samsung,Galaxy S23 Ultra,16,108,256,12,5.0,1479,2640,1200,3.2,97874.32,Flagship,90000-100000
Apple,iPhone 13 Mini,32,12,256,16,5.0,1977,3200,1440,4.9,97752.25,Flagship,90000-100000
RedMi,Redmi Note 11,12,50,256,12,5.0,1334,2640,1200,4.5,97736.92,Flagship,90000-100000
Vivo,Vivo V25,32,200,256,16,5.0,1496,3120,1440,3.4,97377.61,Flagship,90000-100000
Apple,iPhone 12 Mini,12,50,512,8,5.0,1976,2640,1200,4.61,97214.6,Flagship,90000-100000
Samsung,Galaxy S23 Ultra,16,200,256,16,5.0,1884,2800,1260,4.5,97208.57,Flagship,90000-100000
RedMi,Redmi Note 12 Pro+,20,50,512,8,5.0,1958,3200,1440,4.6,97180.73,Flagship,90000-100000
Samsung,Galaxy Z Flip 4,16,108,256,12,5.0,1111,2640,1200,4.2,97156.21,Flagship,90000-100000
Samsung,Galaxy S23,20,50,256,12,5.0,873,3120,1440,4.2,96895.99,Flagship,90000-100000
Pixel,Pixel 7 Pro,32,108,512,12,5.0,772,3200,1440,3.7,96819.45,Flagship,90000-100000
Samsung,Galaxy S23 Ultra,12,200,512,16,5.0,1988,2800,1260,4.4,96705.87,Flagship,90000-100000
Oppo,Oppo Reno 8 Pro,20,48,1024,8,4.754204316452619,1035,2800,1260,4.3,96661.56,Flagship,90000-100000
Motorola,Moto Edge 40 Pro,12,12,256,16,5.0,1062,2800,1260,3.5,96625.73,Flagship,90000-100000
Realme,Realme GT Neo 5,32,50,256,16,5.0,1363,3200,1440,3.7,96524.21,Flagship,90000-100000
Oppo,Oppo Reno 8 Pro,32,108,512,16,5.0,822,2800,1260,2.5,96500.01,Flagship,90000-100000
Samsung,Galaxy A73,16,64,256,12,5.0,1804,3120,1440,4.5,96460.35,Flagship,90000-100000
Motorola,Moto Edge 40 Pro,16,48,512,12,5.0,788,3120,1440,3.8,96440.71,Flagship,90000-100000
Motorola,Moto Razr 40 Ultra,32,50,256,12,5.0,1589,2800,1260,3.4,96043.59,Flagship,90000-100000
Motorola,Moto Edge 40 Pro,12,48,512,16,5.0,1920,2640,1200,3.7,95555.3,Flagship,90000-100000
Samsung,Galaxy A73,20,12,256,12,5.0,912,2800,1260,3.9,95537.46,Flagship,90000-100000
Samsung,Galaxy S23 Ultra,16,108,512,12,5.0,1934,3200,1440,4.2,95444.99,Flagship,90000-100000
RedMi,Redmi Note 11 Pro,12,50,256,12,5.0,1086,2800,1260,3.9,95383.66,Flagship,90000-100000
Samsung,Galaxy A73,16,12,256,12,5.0,1249,3120,1440,4.2,95349.59,Flagship,90000-100000
Realme,Realme GT Neo 5,20,200,512,12,5.0,808,3200,1440,3.7,95162.63,Flagship,90000-100000
Motorola,Moto G82,20,12,256,16,5.0,1582,2800,1260,3.9,94928.75,Flagship,90000-100000
Pixel,Pixel 5,16,12,1024,12,5.0,1429,2800,1260,4.8,94913.73,Flagship,90000-100000
Oppo,Oppo Find N2,16,50,1024,16,5.0,968,2640,1200,3.8,94716.47,Flagship,90000-100000
Samsung,Galaxy Note 20 Ultra,20,108,1024,16,5.0,1908,2640,1200,3.6,94649.42,Flagship,90000-100000
Oppo,Oppo F19 Pro,12,48,256,12,5.0,788,2460,1080,4.2,94220.99,Midrange,90000-100000
RedMi,Redmi Note 12 Pro,20,108,512,16,5.0,1998,2460,1080,4.3,94184.69,Midrange,90000-100000
Samsung,Galaxy A53,20,108,512,16,5.0,690,2520,1080,3.5,94060.49,Midrange,90000-100000
RedMi,Redmi Note 12 Pro+,32,12,256,16,5.0,1119,2340,1080,4.1,93748.88,Midrange,90000-100000
Motorola,Moto Edge 30 Fusion,16,64,256,12,5.0,1247,2340,1080,4.6,93696.09,Midrange,90000-100000
RedMi,Redmi Note 11 Pro,16,108,256,8,5.0,1807,2340,1080,3.9,93624.51,Midrange,90000-100000
Samsung,Galaxy A73,12,108,256,12,5.0,895,2340,1080,4.5,93504.11,Midrange,90000-100000
RedMi,Redmi Note 12,32,108,512,16,5.0,955,2400,1080,4.6,93414.23,Midrange,90000-100000
Oneplus,OnePlus 11,12,108,256,12,5.0,1554,2460,1080,4.5,93408.36,Midrange,90000-100000
Vivo,Vivo V27,12,50,256,16,5.0,1413,2460,1080,3.9,93377.16,Midrange,90000-100000
Samsung,Galaxy S23 Ultra,20,64,256,16,5.0,1976,2340,1080,3.8,93327.62,Midrange,90000-100000
Realme,Realme GT Neo 5,16,108,256,8,5.0,1924,2460,1080,3.9,93184.82,Midrange,90000-100000
RedMi,Redmi Note 12 Pro,12,50,512,12,4.667144300916619,1836,2400,1080,4.1,93109.58,Midrange,90000-100000
RedMi,Redmi Note 9,32,50,512,16,5.0,1686,2340,1080,3.4,93012.54,Midrange,90000-100000
RedMi,Redmi Note 12,12,50,512,16,5.0,1494,2400,1080,3.8,92894.34,Midrange,90000-100000
Realme,Realme 11 Pro+,20,12,512,12,5.0,1725,2340,1080,3.0,92882.32,Midrange,90000-100000
Realme,Realme GT Neo 5,16,12,256,8,5.0,930,2460,1080,3.93,92720.79,Midrange,90000-100000
Realme,Realme GT 3,32,12,512,12,5.0,1723,2520,1080,4.1,92558.42,Midrange,90000-100000
Apple,iPhone 14 Pro Max,16,50,256,16,5.0,1075,2340,1080,3.2,92473.37,Midrange,90000-100000
Oppo,Oppo Reno 8 Pro,12,200,256,8,5.0,1754,2460,1080,4.0,92333.14,Midrange,90000-100000
Pixel,Pixel 4A,12,200,512,16,5.0,1634,2460,1080,4.0,92012.55,Midrange,90000-100000
Vivo,Vivo X90 Pro,16,50,256,12,5.0,603,2340,1080,3.4,91870.66,Midrange,90000-100000
RedMi,Redmi Note 12 Pro,16,48,512,8,5.0,1512,2460,1080,4.3,91783.61,Midrange,90000-100000
Samsung,Galaxy S23,16,50,256,12,5.0,956,2520,1080,4.7,91762.78,Midrange,90000-100000
RedMi,Redmi Note 11,16,108,256,12,5.0,1433,2400,1080,4.0,91734.83,Midrange,90000-100000
Samsung,Galaxy Z Fold 4,16,12,1024,12,5.0,770,2340,1080,3.8,91611.04,Midrange,90000-100000
Oneplus,OnePlus 10 Pro,16,12,512,12,5.0,769,2520,1080,4.8,91531.27,Midrange,90000-100000
RedMi,Redmi Note 12 Pro,32,50,512,12,5.0,1141,2340,1080,4.3,91518.47,Midrange,90000-100000
Motorola,Moto Razr 40,20,108,512,12,5.0,1663,2520,1080,3.4,91343.49,Midrange,90000-100000
Vivo,Vivo X90 Pro+,32,64,256,12,5.0,861,2520,1080,4.2,91219.64,Midrange,90000-100000
Samsung,Galaxy Z Fold 4,16,108,256,12,4.21234645981432,1510,2460,1080,3.77,91025.79,Midrange,90000-100000
Realme,Realme GT Neo 5,16,50,512,12,5.0,843,2340,1080,2.3,90942.93,Midrange,90000-100000
Realme,Realme GT Neo 5,12,108,1024,16,5.0,687,2460,1080,3.8,90871.88,Midrange,90000-100000
Samsung,Galaxy Z Fold 4,32,12,256,16,5.0,634,2460,1080,3.0,90551.58,Midrange,90000-100000
RedMi,Redmi Note 12 Pro+,20,108,512,12,5.0,1485,2400,1080,4.3,90479.61,Midrange,90000-100000
RedMi,Redmi Note 12 Pro,12,108,256,8,5.0,1395,2400,1080,4.0,90454.93,Midrange,90000-100000
Motorola,Moto Razr 40 Ultra,20,64,256,12,5.0,987,2340,1080,3.7,90454.35,Midrange,90000-100000
Apple,iPhone 13,16,48,512,12,5.0,1868,2460,1080,4.6,90402.45,Midrange,90000-100000
RedMi,Redmi Note 12,12,12,512,8,5.0,1576,2520,1080,4.1,90395.17,Midrange,90000-100000
Samsung,Galaxy Note 20,32,50,512,8,5.0,1532,2340,1080,4.4,90392.57,Midrange,90000-100000
Realme,Realme GT Neo 5,16,12,1024,8,5.0,1112,2460,1080,3.5,90095.57,Midrange,90000-100000
Oneplus,OnePlus 9 Pro,12,48,512,12,4.097607562660795,1452,2520,1080,4.2,89893.62,Midrange,80000-90000
Vivo,Vivo X90 Pro+,20,64,256,8,5.0,1007,2460,1080,3.1,89576.12,Midrange,80000-90000
Realme,Realme GT Neo 5,12,12,512,16,5.0,1348,2520,1080,3.7,89512.32,Midrange,80000-90000
Vivo,Vivo X90,16,200,256,12,5.0,1254,2460,1080,4.1,89486.52,Midrange,80000-90000
Realme,Realme GT Neo 5,32,108,512,16,5.0,706,2340,1080,4.1,89435.74,Midrange,80000-90000
Motorola,Moto Razr 40 Ultra,20,50,256,12,5.0,1140,2340,1080,3.8,89200.04,Midrange,80000-90000
Vivo,Vivo X90 Pro+,32,108,512,12,5.0,1611,2400,1080,4.6,89163.2,Midrange,80000-90000
Realme,Realme GT Neo 5,16,50,512,12,5.0,1849,2460,1080,3.7,89134.61,Midrange,80000-90000
RedMi,Redmi Note 12 Pro,16,12,256,16,5.0,805,2340,1080,4.5,89125.88,Midrange,80000-90000
Samsung,Galaxy S23 Ultra,20,48,1024,12,5.0,721,2400,1080,3.2,89094.03,Midrange,80000-90000
Vivo,Vivo X90 Pro,12,200,512,12,5.0,1398,2460,1080,4.2,88761.66,Midrange,80000-90000
Samsung,Galaxy S23,16,64,512,12,5.0,1965,2460,1080,3.2,88637.81,Midrange,80000-90000
Oppo,Oppo Reno 7 Pro,20,200,512,16,4.06177520482652,1579,2400,1080,4.0,88576.12,Midrange,80000-90000
Vivo,Vivo X90,12,12,512,12,5.0,1775,2460,1080,4.7,88383.47,Midrange,80000-90000
Samsung,Galaxy S23 Ultra,12,50,256,12,5.0,732,2460,1080,3.9,88347.97,Midrange,80000-90000
Apple,iPhone 14,32,12,256,16,5.0,1724,2520,1080,3.8,88300.16,Midrange,80000-90000
Samsung,Galaxy S23 Ultra,16,200,1024,12,5.0,1075,2520,1080,4.0,87909.39,Midrange,80000-90000
RedMi,Redmi Note 12 Pro,32,48,256,12,5.0,948,2340,1080,4.0,87642.41,Midrange,80000-90000
Oneplus,OnePlus 9,32,12,512,12,5.0,1504,2520,1080,4.1,87266.67,Midrange,80000-90000
Samsung,Galaxy S23 Ultra,12,64,1024,16,5.0,1995,2520,1080,3.3,87146.67,Midrange,80000-90000
Realme,Realme Narzo 50,16,50,512,16,5.0,1128,2340,1080,3.6,87135.64,Midrange,80000-90000
Samsung,Galaxy S23 Ultra,20,200,1024,12,5.0,680,2340,1080,4.3,86900.33,Midrange,80000-90000
Oppo,Oppo Find N2 Flip,12,50,512,8,5.0,1276,2520,1080,2.8,86865.44,Midrange,80000-90000
RedMi,Redmi Note 11 Pro,20,64,512,16,5.0,1875,2460,1080,4.7,86628.1,Midrange,80000-90000
Pixel,Pixel 7 Pro,12,64,512,16,5.0,1063,2340,1080,4.5,86472.95,Midrange,80000-90000
RedMi,Redmi Note 12 Pro+,12,108,1024,16,5.0,1445,2460,1080,4.5,86261.62,Midrange,80000-90000
Samsung,Galaxy S23 Ultra,16,200,256,8,5.0,1759,2400,1080,3.6,86020.46,Midrange,80000-90000
Motorola,Moto Edge 30 Ultra,12,200,512,8,5.0,1588,2340,1080,4.4,85920.8,Midrange,80000-90000
Samsung,Galaxy Z Flip 4,12,108,256,8,5.0,1837,2460,1080,3.6,85731.68,Midrange,80000-90000
Samsung,Galaxy S23 Ultra,12,108,512,12,5.0,1860,2520,1080,4.5,85704.0,Midrange,80000-90000
Apple,iPhone 14,12,108,256,12,5.0,1367,2340,1080,4.3,85584.47,Midrange,80000-90000
Samsung,Galaxy S23 Ultra,12,48,512,12,5.0,979,2340,1080,4.6,85522.56,Midrange,80000-90000
