index,Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range,Cluster
216,Apple,iPhone 14 Pro Max,32,200,1024,16,5.0,1074.0,2520,1080,4.86,122182.98,Flagship,120000-130000,2
217,Samsung,Galaxy Z Flip 4,32,200,512,24,5.0,1450.0,2460,1080,4.1,122069.3,Flagship,120000-130000,2
218,Apple,iPhone 13 Mini,32,64,1024,12,5.0,1842.0,2800,1260,4.3,121880.03,Flagship,120000-130000,2
219,Samsung,Galaxy S22 Ultra,32,200,1024,16,5.0,1194.0,2460,1080,3.5,121410.39,Flagship,120000-130000,2
220,Samsung,Galaxy Z Flip 4,32,200,1024,16,5.0,1450.0,2460,1080,3.8,121179.36,Flagship,120000-130000,2
221,Vivo,Vivo X90,32,200,512,16,5.0,1531.5,2460,1080,3.7,120607.02,Flagship,120000-130000,0
222,Samsung,Galaxy S23,32,200,1024,24,5.0,1301.5,2460,1080,4.1,120448.48,Flagship,120000-130000,2
223,Samsung,Galaxy S23 Ultra,32,200,1024,16,5.0,1349.0,2460,1080,4.4,120153.48,Flagship,120000-130000,2
224,Motorola,Moto Razr 40,32,200,512,24,5.0,1330.0,2460,1080,4.0,120038.03,Flagship,120000-130000,2
225,Oppo,Oppo Find N2,32,200,512,16,5.0,1393.0,2490,1080,4.2,119822.58,Flagship,110000-120000,0
226,Oneplus,OnePlus 11R,32,200,512,24,5.0,1294.0,2460,1080,4.4,119024.23,Flagship,110000-120000,2
227,Oppo,Oppo Reno 8,32,200,512,16,4.5174380722750005,1339.0,2400,1080,3.9,118565.19,Flagship,110000-120000,0
228,Samsung,Galaxy Z Flip 4,32,200,512,16,5.0,1450.0,2460,1080,4.0,118375.33,Flagship,110000-120000,0
229,Samsung,Galaxy S23 Ultra,32,200,512,24,5.0,1349.0,2460,1080,3.7,118207.21,Flagship,110000-120000,2
230,Samsung,Galaxy S23 Ultra,32,200,1024,24,5.0,1349.0,2460,1080,4.4,117688.23,Flagship,110000-120000,2
231,Apple,iPhone 14 Pro Max,32,200,1024,16,5.0,1074.0,2520,1080,4.3,117531.17,Flagship,110000-120000,2
232,Motorola,Moto Razr 40 Ultra,32,200,512,16,5.0,1182.0,2460,1080,4.6,117388.39,Flagship,110000-120000,0
233,Oppo,Oppo Find N2 Flip,32,200,512,16,4.859365842493663,1436.0,2490,1080,4.3,117314.2,Flagship,110000-120000,0
234,Motorola,Moto Razr 40,32,200,1024,24,5.0,1330.0,2460,1080,4.4,117267.45,Flagship,110000-120000,2
235,Samsung,Galaxy A73,32,200,1024,12,5.0,1067.5,2640,1200,4.5,116963.82,Flagship,110000-120000,2
236,Oneplus,OnePlus 10 Pro,32,200,1024,24,5.0,1018.5,2520,1080,4.8,116799.34,Flagship,110000-120000,2
237,Oppo,Oppo Find N2 Flip,32,200,512,24,4.859365842493663,1436.0,2490,1080,4.0,116754.37,Flagship,110000-120000,2
238,Motorola,Moto Edge 30 Ultra,32,200,512,16,5.0,1384.0,2400,1080,3.3,116353.71,Flagship,110000-120000,0
239,Pixel,Pixel 7 Pro,32,200,1024,16,5.0,1334.0,2520,1080,3.5,116186.86,Flagship,110000-120000,2
240,Oppo,Oppo F19 Pro,32,200,1024,24,5.0,1307.5,2340,1080,4.5,116175.72,Flagship,110000-120000,2
241,Samsung,Galaxy S23 Ultra,32,200,512,16,5.0,1349.0,2460,1080,4.3,116171.59,Flagship,110000-120000,0
242,Samsung,Galaxy Z Fold 4,32,200,512,24,5.0,1315.0,2520,1080,4.1,115938.12,Flagship,110000-120000,2
243,Samsung,Galaxy S23,32,200,1024,24,5.0,1301.5,2460,1080,4.3,115750.97,Flagship,110000-120000,2
244,Oppo,Oppo Find N2,32,200,512,16,5.0,1393.0,2490,1080,4.5,115749.06,Flagship,110000-120000,0
245,Motorola,Moto Edge 20 Pro,20,200,1024,12,4.0,1055.0,2460,1080,4.1,115680.21,Flagship,110000-120000,2
246,Apple,iPhone 12 Pro,32,108,512,16,5.0,1788.5,2660,1170,3.6,115452.34,Flagship,110000-120000,0
247,Apple,iPhone 11 Pro,20,108,1024,16,5.0,1379.0,3120,1440,4.4,115312.04,Flagship,110000-120000,2
248,Oppo,Oppo Find N2,32,200,512,16,5.0,1393.0,2490,1080,4.5,115062.36,Flagship,110000-120000,0
249,Samsung,Galaxy A53,32,108,512,16,4.686511265365595,976.5,2460,1080,4.1,115008.47,Flagship,110000-120000,0
250,Motorola,Moto Razr 40 Ultra,32,200,512,16,5.0,1182.0,2460,1080,3.9,114874.01,Flagship,110000-120000,0
251,Pixel,Pixel 5,32,108,512,24,5.0,1429.0,2520,1080,3.6,114856.92,Flagship,110000-120000,2
252,Oneplus,OnePlus 8 Pro,32,200,1024,24,5.0,1382.5,2800,1260,4.6,114755.58,Flagship,110000-120000,2
253,Oppo,Oppo Reno 8,32,200,512,24,4.5174380722750005,1339.0,2400,1080,3.6,114634.93,Flagship,110000-120000,2
254,Samsung,Galaxy S23,32,200,512,24,5.0,1301.5,2460,1080,3.9,114633.07,Flagship,110000-120000,2
255,Motorola,Moto Edge 30 Fusion,20,200,512,12,4.0,959.0,2460,1080,4.0,114207.13,Flagship,110000-120000,0
256,Vivo,Vivo X90,32,200,512,24,5.0,1531.5,2460,1080,4.1,114106.37,Flagship,110000-120000,2
257,Samsung,Galaxy S23,32,200,1024,16,5.0,1301.5,2460,1080,3.4,113892.64,Flagship,110000-120000,2
258,Samsung,Galaxy S23 Ultra,32,200,512,16,5.0,1349.0,2460,1080,4.0,113846.06,Flagship,110000-120000,0
259,Apple,iPhone 14,32,200,1024,12,5.0,1367.0,2460,1080,3.1,113569.98,Flagship,110000-120000,2
260,Samsung,Galaxy S23,32,200,1024,16,5.0,1301.5,2460,1080,3.6,113028.78,Flagship,110000-120000,2
261,Apple,iPhone 14,32,200,1024,12,5.0,1367.0,2460,1080,4.8,112327.65,Flagship,110000-120000,2
262,Oppo,Oppo Find N2 Flip,32,200,512,16,4.859365842493663,1436.0,2490,1080,4.5,112321.14,Flagship,110000-120000,0
263,Samsung,Galaxy Z Fold 4,32,200,1024,24,5.0,1315.0,2520,1080,3.6,112195.85,Flagship,110000-120000,2
264,Pixel,Pixel 4,16,108,1024,16,5.0,1495.5,2430,1080,4.0,111916.5,Flagship,110000-120000,2
265,Pixel,Pixel 7 Pro,32,200,1024,16,5.0,1334.0,2520,1080,4.7,111569.69,Flagship,110000-120000,2
266,Vivo,Vivo V27,20,108,1024,16,5.0,1601.5,2790,1260,4.2,111540.64,Flagship,110000-120000,2
267,Samsung,Galaxy S23 Ultra,32,200,1024,16,5.0,1349.0,2460,1080,4.3,111407.65,Flagship,110000-120000,2
268,Samsung,Galaxy S23 Ultra,32,200,512,24,5.0,1349.0,2460,1080,3.8,111361.66,Flagship,110000-120000,2
269,Oppo,Oppo Find N2 Flip,32,200,1024,16,4.859365842493663,1436.0,2490,1080,4.0,111160.89,Flagship,110000-120000,2
270,Vivo,Vivo X90 Pro,32,200,512,16,4.0,1413.0,2400,1080,4.3,111122.71,Flagship,110000-120000,0
271,Samsung,Galaxy Z Flip 4,32,200,1024,16,5.0,1450.0,2460,1080,3.6,111111.68,Flagship,110000-120000,2
272,Samsung,Galaxy S22 Ultra,32,200,512,24,5.0,1194.0,2460,1080,3.8,110638.77,Flagship,110000-120000,2
273,Motorola,Moto Razr 40,32,200,1024,16,5.0,1330.0,2460,1080,4.3,110547.57,Flagship,110000-120000,2
274,Samsung,Galaxy A73,32,200,1024,12,5.0,1067.5,2640,1200,4.9,110490.63,Flagship,110000-120000,2
275,Oppo,Oppo F21 Pro,32,200,512,24,4.0,1397.0,2460,1080,4.3,110349.98,Flagship,110000-120000,2
276,Oneplus,OnePlus 11,32,200,512,16,5.0,1278.0,2460,1080,4.8,110329.64,Flagship,110000-120000,0
277,Motorola,Moto Razr 40,32,200,1024,12,5.0,1330.0,2460,1080,3.8,109988.89,Flagship,100000-110000,2
278,Vivo,Vivo X90 Pro+,32,200,512,16,5.0,1109.0,2460,1080,3.0,109987.29,Flagship,100000-110000,0
279,Vivo,Vivo X90 Pro+,32,200,1024,16,5.0,1109.0,2460,1080,4.3,109952.26,Flagship,100000-110000,2
280,Samsung,Galaxy Z Fold 4,32,200,1024,16,5.0,1315.0,2520,1080,1.0,109713.5,Flagship,100000-110000,2
281,Vivo,Vivo X90 Pro+,32,200,1024,24,5.0,1109.0,2460,1080,4.7,109534.86,Flagship,100000-110000,2
282,Vivo,Vivo X80,32,200,1024,24,5.0,966.0,2460,1080,3.5,109328.62,Flagship,100000-110000,2
283,Pixel,Pixel 7,20,200,1024,16,5.0,1476.0,2520,1080,4.5,108701.1,Flagship,100000-110000,2
284,Vivo,Vivo X90 Pro+,32,200,512,16,5.0,1109.0,2460,1080,3.7,108668.62,Flagship,100000-110000,0
285,Huawei,Huawei P60 Pro,20,108,512,16,5.0,1230.0,2400,1080,4.4,108597.95,Flagship,100000-110000,2
286,Apple,iPhone 13,20,200,1024,16,5.0,1245.5,2460,1080,4.3,108511.86,Flagship,100000-110000,2
287,Motorola,Moto Razr 40 Ultra,32,200,1024,24,5.0,1182.0,2460,1080,3.9,108407.68,Flagship,100000-110000,2
288,Oneplus,OnePlus 10 Pro,32,200,1024,16,5.0,1018.5,2520,1080,4.4,108359.32,Flagship,100000-110000,2
289,Samsung,Galaxy S23 Ultra,32,200,1024,16,5.0,1349.0,2460,1080,4.0,108122.69,Flagship,100000-110000,2
290,Motorola,Moto Razr 40,32,200,1024,16,5.0,1330.0,2460,1080,3.1,108017.23,Flagship,100000-110000,2
291,Samsung,Galaxy Z Fold 4,32,200,512,24,5.0,1315.0,2520,1080,4.1,107892.33,Flagship,100000-110000,2
292,Samsung,Galaxy S23 Ultra,32,200,1024,16,5.0,1349.0,2460,1080,3.8,107712.36,Flagship,100000-110000,2
293,Samsung,Galaxy S23 Ultra,32,200,512,24,5.0,1349.0,2460,1080,4.3,107708.81,Flagship,100000-110000,2
294,Oppo,Oppo Find N2 Flip,32,200,512,24,4.859365842493663,1436.0,2490,1080,3.0,107685.9,Flagship,100000-110000,2
295,Apple,iPhone 11 Pro,20,108,512,16,5.0,1379.0,3120,1440,4.3,107667.2,Flagship,100000-110000,2
296,Samsung,Galaxy S22 Ultra,32,200,512,16,5.0,1194.0,2460,1080,3.8,107640.2,Flagship,100000-110000,0
297,Motorola,Moto Razr 40 Ultra,32,200,1024,24,5.0,1182.0,2460,1080,3.2,107621.93,Flagship,100000-110000,2
298,Samsung,Galaxy A73,32,200,1024,16,5.0,1067.5,2640,1200,4.0,107604.98,Flagship,100000-110000,2
299,Realme,Realme 10 Pro+,32,108,1024,12,4.0,1085.0,1440,720,4.7,107249.43,Flagship,100000-110000,2
300,Oneplus,OnePlus 8 Pro,32,200,1024,16,5.0,1382.5,2800,1260,4.3,107241.06,Flagship,100000-110000,2
301,Oneplus,OnePlus 8 Pro,32,200,512,24,5.0,1382.5,2800,1260,4.4,107231.02,Flagship,100000-110000,2
302,Vivo,Vivo V25,32,200,512,16,5.0,1709.0,2800,1260,4.0,107084.29,Flagship,100000-110000,0
303,Realme,Realme 10 Pro,32,108,1024,24,4.429208163888157,1205.0,2000,900,4.5,107070.58,Flagship,100000-110000,2
304,Samsung,Galaxy S23 Ultra,32,200,512,24,5.0,1349.0,2460,1080,4.2,106927.73,Flagship,100000-110000,2
305,Samsung,Galaxy S23,32,200,1024,16,5.0,1301.5,2460,1080,4.5,106874.48,Flagship,100000-110000,2
306,Samsung,Galaxy S23 Ultra,32,200,512,16,5.0,1349.0,2460,1080,4.2,106601.14,Flagship,100000-110000,0
307,Pixel,Pixel 7,20,200,1024,24,5.0,1476.0,2520,1080,4.0,106423.91,Flagship,100000-110000,2
308,Motorola,Moto Razr 40 Ultra,32,200,1024,24,5.0,1182.0,2460,1080,4.2,106349.5,Flagship,100000-110000,2
309,Samsung,Galaxy S22 Ultra,32,200,1024,16,5.0,1194.0,2460,1080,4.1,106145.04,Flagship,100000-110000,2
310,Oneplus,OnePlus 11,32,200,1024,12,5.0,1278.0,2460,1080,4.6,106133.77,Flagship,100000-110000,2
311,Samsung,Galaxy S22 Ultra,32,200,1024,12,5.0,1194.0,2460,1080,3.2,105915.69,Flagship,100000-110000,2
312,Samsung,Galaxy A53,32,108,512,24,4.686511265365595,976.5,2460,1080,3.8,105778.13,Flagship,100000-110000,2
313,Apple,iPhone 14 Pro Max,32,200,1024,16,5.0,1074.0,2520,1080,4.1,105744.5,Flagship,100000-110000,2
314,Oneplus,OnePlus 8 Pro,32,200,512,12,5.0,1382.5,2800,1260,4.8,105601.93,Flagship,100000-110000,0
315,Samsung,Galaxy S23,32,200,1024,16,5.0,1301.5,2460,1080,4.7,105518.58,Flagship,100000-110000,2
316,Samsung,Galaxy S23 Ultra,32,200,512,12,5.0,1349.0,2460,1080,3.7,105301.8,Flagship,100000-110000,0
317,Realme,Realme GT 3,32,200,512,24,4.0,1299.0,1560,720,3.3,105229.99,Flagship,100000-110000,2
318,RedMi,Redmi Note 12 Pro+,32,200,1024,16,4.0,1465.0,1970,900,3.62,105109.38,Flagship,100000-110000,2
319,Realme,Realme GT Neo 5,32,200,1024,16,4.0,1348.0,2340,1080,3.4,105045.57,Flagship,100000-110000,2
320,Oneplus,OnePlus 11R,32,200,1024,16,5.0,1294.0,2460,1080,4.5,104869.02,Flagship,100000-110000,2
321,RedMi,Redmi Note 12,32,200,512,24,4.0,1509.0,1600,720,3.9,104546.74,Flagship,100000-110000,2
322,Samsung,Galaxy S23,32,200,512,24,5.0,1301.5,2460,1080,4.2,104512.06,Flagship,100000-110000,2
323,RedMi,Redmi Note 12 Pro+,32,200,512,16,4.0,1465.0,1970,900,4.4,104436.62,Flagship,100000-110000,0
324,Samsung,Galaxy S23 Ultra,32,200,512,24,5.0,1349.0,2460,1080,4.0,104377.93,Flagship,100000-110000,2
325,Samsung,Galaxy S23 Ultra,32,200,1024,24,5.0,1349.0,2460,1080,3.8,104234.22,Flagship,100000-110000,2
326,Motorola,Moto Razr 40,32,200,512,16,5.0,1330.0,2460,1080,4.1,104203.8,Flagship,100000-110000,0
327,Samsung,Galaxy S23 Ultra,32,200,512,16,5.0,1349.0,2460,1080,3.9,104167.89,Flagship,100000-110000,0
328,RedMi,Redmi Note 12 Pro+,32,200,512,16,4.0,1465.0,1970,900,3.8,104144.55,Flagship,100000-110000,0
329,Motorola,Moto Edge 30 Fusion,20,200,1024,16,4.0,959.0,2460,1080,3.2,104091.21,Flagship,100000-110000,2
330,RedMi,Redmi Note 12 Pro,32,200,1024,16,5.0,1395.0,2340,1080,4.5,104055.08,Flagship,100000-110000,2
331,Oppo,Oppo Find N2 Flip,32,200,512,24,4.859365842493663,1436.0,2490,1080,1.5,103909.19,Flagship,100000-110000,2
332,Apple,iPhone 13 Mini,32,64,512,16,5.0,1842.0,2800,1260,4.5,103791.57,Flagship,100000-110000,0
333,Vivo,Vivo X90 Pro+,32,200,512,16,5.0,1109.0,2460,1080,3.3,103730.52,Flagship,100000-110000,0
334,Samsung,Galaxy Z Fold 4,32,200,1024,16,5.0,1315.0,2520,1080,4.2,103684.67,Flagship,100000-110000,2
335,Vivo,Vivo X90 Pro+,32,200,512,24,5.0,1109.0,2460,1080,2.9,103676.96,Flagship,100000-110000,2
336,Realme,Realme GT Neo 5,32,200,1024,16,4.0,1348.0,2340,1080,3.9,103572.51,Flagship,100000-110000,2
337,Oneplus,OnePlus 11,32,200,1024,24,5.0,1278.0,2460,1080,4.8,103493.99,Flagship,100000-110000,2
338,RedMi,Redmi Note 12 Pro+,32,200,1024,24,4.0,1465.0,1970,900,2.8,103489.21,Flagship,100000-110000,2
339,Motorola,Moto Razr 40 Ultra,32,200,512,24,5.0,1182.0,2460,1080,3.9,103376.24,Flagship,100000-110000,2
340,Samsung,Galaxy S22 Ultra,32,200,1024,24,5.0,1194.0,2460,1080,4.2,103275.81,Flagship,100000-110000,2
341,Samsung,Galaxy S23,32,200,1024,16,5.0,1301.5,2460,1080,3.9,103250.86,Flagship,100000-110000,2
342,RedMi,Redmi Note 10,32,200,1024,24,4.0,935.0,1560,720,3.9,102835.98,Flagship,100000-110000,2
343,Vivo,Vivo X80,32,200,512,24,5.0,966.0,2460,1080,3.9,102776.53,Flagship,100000-110000,2
344,RedMi,Redmi Note 12 Pro+,32,200,1024,12,4.0,1465.0,1970,900,3.8,102743.92,Flagship,100000-110000,2
345,RedMi,Redmi Note 11,32,200,1024,24,4.402600805708426,1197.5,2460,1080,3.8,102648.54,Flagship,100000-110000,2
346,Samsung,Galaxy S23 Ultra,32,200,1024,24,5.0,1349.0,2460,1080,3.9,102629.36,Flagship,100000-110000,2
347,Oneplus,OnePlus 11,32,200,1024,24,5.0,1278.0,2460,1080,4.7,102523.68,Flagship,100000-110000,2
348,Samsung,Galaxy S22,32,200,1024,24,5.0,1456.0,2520,1080,3.4,102519.96,Flagship,100000-110000,2
349,Pixel,Pixel 7 Pro,32,200,1024,24,5.0,1334.0,2520,1080,4.0,102297.28,Flagship,100000-110000,2
350,Samsung,Galaxy Z Flip 4,32,200,1024,24,5.0,1450.0,2460,1080,3.5,101904.46,Flagship,100000-110000,2
351,Huawei,Huawei P60 Pro,20,108,1024,24,5.0,1230.0,2400,1080,3.0,101680.14,Flagship,100000-110000,2
352,Realme,Realme GT Neo 5,32,200,1024,12,4.0,1348.0,2340,1080,4.1,101667.97,Flagship,100000-110000,2
353,Apple,iPhone 14 Pro,32,200,512,16,5.0,1086.0,2460,1080,4.2,101481.31,Flagship,100000-110000,0
354,Samsung,Galaxy Z Flip 4,32,200,512,24,5.0,1450.0,2460,1080,3.2,101395.81,Flagship,100000-110000,2
355,Oneplus,OnePlus 11,32,200,512,16,5.0,1278.0,2460,1080,3.86,101325.55,Flagship,100000-110000,0
356,Samsung,Galaxy S23 Ultra,32,200,1024,24,5.0,1349.0,2460,1080,3.0,101281.74,Flagship,100000-110000,2
357,Realme,Realme 10,32,108,1024,16,4.0,1636.5,1580,720,4.0,101243.27,Flagship,100000-110000,2
358,Oneplus,OnePlus 8 Pro,32,200,512,24,5.0,1382.5,2800,1260,4.8,100944.84,Flagship,100000-110000,2
359,Samsung,Galaxy Z Fold 4,32,200,512,24,5.0,1315.0,2520,1080,4.1,100920.03,Flagship,100000-110000,2
360,RedMi,Redmi Note 12 Pro+,32,200,1024,16,4.0,1465.0,1970,900,4.0,100865.42,Flagship,100000-110000,2
361,Realme,Realme Narzo 20,32,108,512,16,5.0,1479.0,2400,1080,4.2,100708.47,Flagship,100000-110000,0
362,Motorola,Moto Edge 40 Pro,32,200,1024,16,5.0,1430.5,2520,1080,3.5,100691.88,Flagship,100000-110000,2
363,Samsung,Galaxy S23 Ultra,32,200,1024,24,5.0,1349.0,2460,1080,1.5,100467.34,Flagship,100000-110000,2
364,Samsung,Galaxy S23 Ultra,32,200,512,16,5.0,1349.0,2460,1080,4.0,100430.26,Flagship,100000-110000,0
365,Motorola,Moto Razr 40,32,200,512,16,5.0,1330.0,2460,1080,4.3,100371.24,Flagship,100000-110000,0
366,Samsung,Galaxy Z Flip 4,32,200,1024,16,5.0,1450.0,2460,1080,3.5,100145.74,Flagship,100000-110000,2
367,Motorola,Moto Razr 40 Ultra,32,200,1024,16,5.0,1182.0,2460,1080,3.8,100119.67,Flagship,100000-110000,2
368,Oppo,Oppo Reno 8,32,200,1024,12,4.5174380722750005,1339.0,2400,1080,3.9,99956.55,Flagship,90000-100000,2
369,RedMi,Redmi Note 11 Pro,32,108,512,12,5.0,1614.0,2340,1080,4.2,99849.22,Flagship,90000-100000,0
370,Samsung,Galaxy S22,32,200,512,12,5.0,1456.0,2520,1080,4.2,99377.6,Flagship,90000-100000,0
371,RedMi,Redmi Note 12 Pro+,32,200,512,8,4.0,1465.0,1970,900,4.3,99273.14,Flagship,90000-100000,0
372,Samsung,Galaxy S23 Ultra,32,200,512,8,5.0,1349.0,2460,1080,4.3,99170.86,Flagship,90000-100000,0
373,Motorola,Moto G82,32,108,512,12,4.0,1010.0,2460,1080,4.5,99166.78,Flagship,90000-100000,0
374,Oneplus,OnePlus 11,32,200,256,12,5.0,1278.0,2460,1080,4.5,98833.92,Flagship,90000-100000,0
375,Samsung,Galaxy Note 20 Ultra,32,200,512,12,5.0,1386.5,2460,1080,4.1,98795.25,Flagship,90000-100000,0
376,RedMi,Redmi Note 12 Pro+,32,200,256,16,4.0,1465.0,1970,900,4.1,98751.46,Flagship,90000-100000,0
377,RedMi,Redmi Note 11 Pro+,32,200,512,12,4.0,913.0,2000,900,3.9,98734.69,Flagship,90000-100000,0
378,Samsung,Galaxy A53,32,108,256,16,4.686511265365595,976.5,2460,1080,3.73,98622.02,Flagship,90000-100000,0
379,Samsung,Galaxy S22 Ultra,32,200,512,8,5.0,1194.0,2460,1080,3.8,98609.29,Flagship,90000-100000,0
380,Samsung,Galaxy S23 Ultra,32,200,256,12,5.0,1349.0,2460,1080,3.2,97874.32,Flagship,90000-100000,0
381,Apple,iPhone 13 Mini,32,64,256,16,5.0,1842.0,2800,1260,4.9,97752.25,Flagship,90000-100000,0
382,RedMi,Redmi Note 11,32,200,256,12,4.402600805708426,1197.5,2460,1080,4.5,97736.92,Flagship,90000-100000,0
383,Vivo,Vivo V25,32,200,256,16,5.0,1709.0,2800,1260,3.4,97377.61,Flagship,90000-100000,0
384,Apple,iPhone 12 Mini,32,200,512,8,5.0,1701.5,2640,1200,4.61,97214.6,Flagship,90000-100000,0
385,Samsung,Galaxy S23 Ultra,32,200,256,16,5.0,1349.0,2460,1080,4.5,97208.57,Flagship,90000-100000,0
386,RedMi,Redmi Note 12 Pro+,32,200,512,8,4.0,1465.0,1970,900,4.6,97180.73,Flagship,90000-100000,0
387,Samsung,Galaxy Z Flip 4,32,200,256,12,5.0,1450.0,2460,1080,4.2,97156.21,Flagship,90000-100000,0
388,Samsung,Galaxy S23,32,200,256,12,5.0,1301.5,2460,1080,4.2,96895.99,Flagship,90000-100000,0
389,Pixel,Pixel 7 Pro,32,200,512,12,5.0,1334.0,2520,1080,3.7,96819.45,Flagship,90000-100000,0
390,Samsung,Galaxy S23 Ultra,32,200,512,16,5.0,1349.0,2460,1080,4.4,96705.87,Flagship,90000-100000,0
391,Oppo,Oppo Reno 8 Pro,32,200,1024,8,5.0,1219.0,2640,1200,4.3,96661.56,Flagship,90000-100000,2
392,Motorola,Moto Edge 40 Pro,32,200,256,16,5.0,1430.5,2520,1080,3.5,96625.73,Flagship,90000-100000,0
393,Realme,Realme GT Neo 5,32,200,256,16,4.0,1348.0,2340,1080,3.7,96524.21,Flagship,90000-100000,0
394,Oppo,Oppo Reno 8 Pro,32,200,512,16,5.0,1219.0,2640,1200,2.5,96500.01,Flagship,90000-100000,0
395,Samsung,Galaxy A73,32,200,256,12,5.0,1067.5,2640,1200,4.5,96460.35,Flagship,90000-100000,0
396,Motorola,Moto Edge 40 Pro,32,200,512,12,5.0,1430.5,2520,1080,3.8,96440.71,Flagship,90000-100000,0
397,Motorola,Moto Razr 40 Ultra,32,200,256,12,5.0,1182.0,2460,1080,3.4,96043.59,Flagship,90000-100000,0
398,Motorola,Moto Edge 40 Pro,32,200,512,16,5.0,1430.5,2520,1080,3.7,95555.3,Flagship,90000-100000,0
399,Samsung,Galaxy A73,32,200,256,12,5.0,1067.5,2640,1200,3.9,95537.46,Flagship,90000-100000,0
400,Samsung,Galaxy S23 Ultra,32,200,512,12,5.0,1349.0,2460,1080,4.2,95444.99,Flagship,90000-100000,0
401,RedMi,Redmi Note 11 Pro,32,108,256,12,5.0,1614.0,2340,1080,3.9,95383.66,Flagship,90000-100000,0
402,Samsung,Galaxy A73,32,200,256,12,5.0,1067.5,2640,1200,4.2,95349.59,Flagship,90000-100000,0
403,Realme,Realme GT Neo 5,32,200,512,12,4.0,1348.0,2340,1080,3.7,95162.63,Flagship,90000-100000,0
404,Motorola,Moto G82,32,108,256,16,4.0,1010.0,2460,1080,3.9,94928.75,Flagship,90000-100000,0
405,Pixel,Pixel 5,32,108,1024,12,5.0,1429.0,2520,1080,4.8,94913.73,Flagship,90000-100000,2
406,Oppo,Oppo Find N2,32,200,1024,16,5.0,1393.0,2490,1080,3.8,94716.47,Flagship,90000-100000,2
407,Samsung,Galaxy Note 20 Ultra,32,200,1024,16,5.0,1386.5,2460,1080,3.6,94649.42,Flagship,90000-100000,2
408,Oppo,Oppo F19 Pro,32,200,256,12,5.0,1307.5,2340,1080,4.2,94220.99,Midrange,90000-100000,0
409,RedMi,Redmi Note 12 Pro,32,200,512,16,5.0,1395.0,2340,1080,4.3,94184.69,Midrange,90000-100000,0
410,Samsung,Galaxy A53,32,108,512,16,4.686511265365595,976.5,2460,1080,3.5,94060.49,Midrange,90000-100000,0
411,RedMi,Redmi Note 12 Pro+,32,200,256,16,4.0,1465.0,1970,900,4.1,93748.88,Midrange,90000-100000,0
412,Motorola,Moto Edge 30 Fusion,20,200,256,12,4.0,959.0,2460,1080,4.6,93696.09,Midrange,90000-100000,1
413,RedMi,Redmi Note 11 Pro,32,108,256,8,5.0,1614.0,2340,1080,3.9,93624.51,Midrange,90000-100000,0
414,Samsung,Galaxy A73,32,200,256,12,5.0,1067.5,2640,1200,4.5,93504.11,Midrange,90000-100000,0
415,RedMi,Redmi Note 12,32,200,512,16,4.0,1509.0,1600,720,4.6,93414.23,Midrange,90000-100000,0
416,Oneplus,OnePlus 11,32,200,256,12,5.0,1278.0,2460,1080,4.5,93408.36,Midrange,90000-100000,0
417,Vivo,Vivo V27,20,108,256,16,5.0,1601.5,2790,1260,3.9,93377.16,Midrange,90000-100000,1
418,Samsung,Galaxy S23 Ultra,32,200,256,16,5.0,1349.0,2460,1080,3.8,93327.62,Midrange,90000-100000,0
419,Realme,Realme GT Neo 5,32,200,256,8,4.0,1348.0,2340,1080,3.9,93184.82,Midrange,90000-100000,0
420,RedMi,Redmi Note 12 Pro,32,200,512,12,5.0,1395.0,2340,1080,4.1,93109.58,Midrange,90000-100000,0
421,RedMi,Redmi Note 9,32,108,512,16,4.0,1429.0,2340,1080,3.4,93012.54,Midrange,90000-100000,0
422,RedMi,Redmi Note 12,32,200,512,16,4.0,1509.0,1600,720,3.8,92894.34,Midrange,90000-100000,0
423,Realme,Realme 11 Pro+,32,64,512,12,4.0,1537.5,1560,720,3.0,92882.32,Midrange,90000-100000,3
424,Realme,Realme GT Neo 5,32,200,256,8,4.0,1348.0,2340,1080,3.93,92720.79,Midrange,90000-100000,0
425,Realme,Realme GT 3,32,200,512,12,4.0,1299.0,1560,720,4.1,92558.42,Midrange,90000-100000,0
426,Apple,iPhone 14 Pro Max,32,200,256,16,5.0,1074.0,2520,1080,3.2,92473.37,Midrange,90000-100000,0
427,Oppo,Oppo Reno 8 Pro,32,200,256,8,5.0,1219.0,2640,1200,4.0,92333.14,Midrange,90000-100000,0
428,Pixel,Pixel 4A,12,200,512,16,5.0,1634.0,2460,1080,4.0,92012.55,Midrange,90000-100000,1
429,Vivo,Vivo X90 Pro,32,200,256,12,4.0,1413.0,2400,1080,3.4,91870.66,Midrange,90000-100000,0
430,RedMi,Redmi Note 12 Pro,32,200,512,8,5.0,1395.0,2340,1080,4.3,91783.61,Midrange,90000-100000,0
431,Samsung,Galaxy S23,32,200,256,12,5.0,1301.5,2460,1080,4.7,91762.78,Midrange,90000-100000,0
432,RedMi,Redmi Note 11,32,200,256,12,4.402600805708426,1197.5,2460,1080,4.0,91734.83,Midrange,90000-100000,0
433,Samsung,Galaxy Z Fold 4,32,200,1024,12,5.0,1315.0,2520,1080,3.8,91611.04,Midrange,90000-100000,2
